family_combined,name,cost_unit,qtt,cost,description,creation_date,modification_date,billed_person_id,customer_name
2 - Telephone lines,Licence utilisateur - Illimité F/M France et 70 destinations,22.0,1.0,22.0,,2018-12-14 11:52:50,2024-04-15 14:51:11,456861,LUDO BALAYAGE
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.8,1.0,0.8,,2018-12-14 11:52:50,2024-04-15 14:51:11,456861,LUDO BALAYAGE
7 - Mobile,Busines Smartphone 10Go,25.0,9.0,225.0,,2021-06-02 17:44:41,2025-01-16 10:37:27,875447,LUMAN
7 - Mobile,Business Smartphone 2Go,19.0,3.0,57.0,,2022-07-11 11:26:30,2025-01-16 10:37:27,875447,LUMAN
7 - Mobile,Business Smartphone 20 Go,19.9,4.0,79.6,,2024-12-12 14:03:41,2024-12-13 09:37:33,560953,MAAS
7 - Mobile,Business Smartphone 5 Go,15.9,21.0,333.9,,2024-12-12 14:03:41,2025-03-31 12:12:00,560953,MAAS
1 - Licenses and options,Abonnement Téléphonie - Site DOUAI,85.0,1.0,85.0,,2021-09-02 09:29:02,2021-09-04 18:35:48,568257,MADAME SANDRA SULPIZI (AXA) (site DOUAI)
1 - Licenses and options,Coeur de système Multi site,70.0,1.0,70.0,Arrêt GRENKE / Renouvellement licences Somain et Douai,2022-04-11 16:44:43,2022-04-19 10:12:42,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
1 - Licenses and options,Licence Client,10.0,1.0,10.0,,2019-06-26 11:51:21,2019-06-26 11:52:36,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
1 - Licenses and options,Licence utilisateur supplémentaire,19.0,1.0,19.0,,2020-10-26 15:53:36,2020-10-26 15:53:36,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
1 - Licenses and options,Option Pont de conférence,35.0,1.0,35.0,,2019-06-26 11:51:21,2019-06-26 11:52:36,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
5 - Service Pack,Pack Centrex 3 Licences - Fax2Mail- SDSL- Site SOMAIN,85.0,1.0,85.0,,2019-06-26 11:51:21,2019-06-26 11:52:36,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
8 - Various,Remise Client,-15.0,1.0,-15.0,,2019-06-26 11:51:21,2019-06-26 11:52:36,499385,MADAME SANDRA SULPIZI (AXA) (site SOMAIN)
1 - Licenses and options,Accès Voix IP Full illimité - 4 Canaux,70.0,1.0,70.0,,2023-10-05 13:12:18,2024-04-16 09:32:28,403905,MC SARL
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.8,5.0,4.0,,2023-10-05 13:12:18,2024-04-16 09:32:28,403905,MC SARL
6 - Hardware,Passerelle pour PABX - 4 Com,8.0,1.0,8.0,,2023-10-05 13:12:18,2023-10-05 13:12:18,403905,MC SARL
7 - Mobile,Business Smartphone 20 Go,24.16,2.0,48.32,,2019-05-15 15:10:20,2024-04-16 09:46:20,403905,MC SARL
1 - Licenses and options,Cloud Firewall avancé,37.0,1.0,37.0,,2020-11-23 15:28:16,2025-05-13 17:48:10,302423,METEORS
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,79.0,1.0,79.0,,2020-11-23 15:28:16,2024-05-31 16:27:22,302423,METEORS
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,15.0,1.0,15.0,,2023-07-04 15:42:59,2024-04-16 15:28:56,1257012,METOD
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,12.5,1.0,12.5,,2023-07-04 15:42:59,2024-04-16 15:28:56,1257012,METOD
3 - Access links,Fibre Optique FTTH (partagée avec P2L),29.5,1.0,29.5,,2023-07-04 15:42:59,2023-12-21 10:22:02,1257012,METOD
7 - Mobile,Business Smartphone 10 Go,19.0,3.0,57.0,,2023-06-19 16:32:44,2023-12-21 10:22:02,1257012,METOD
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2024-10-28 13:50:17,2024-10-28 13:50:17,1257012,METOD
7 - Mobile,Remise mobile,-1.5,4.0,-6.0,,2023-06-19 16:32:44,2024-10-28 13:50:17,1257012,METOD
1 - Licenses and options,Abonnement Téléphonie et Fibre Dédiée,389.0,1.0,389.0,,2020-09-14 15:05:59,2024-05-28 14:17:26,695718,MILLON S.A.S
1 - Licenses and options,Licence PREMIUM Cloud firewall ,39.0,1.0,39.0,,2020-09-14 15:05:59,2024-05-28 14:17:26,695718,MILLON S.A.S
7 - Mobile,Business Smartphone 100 Go,49.0,1.0,49.0,,2023-03-14 16:15:54,2024-11-26 09:26:54,695718,MILLON S.A.S
7 - Mobile,Business Smartphone 20 Go,24.0,2.0,48.0,,2022-09-02 09:02:49,2024-06-06 15:25:11,695718,MILLON S.A.S
7 - Mobile,Business Smartphone 5 Go,18.0,6.0,108.0,,2022-09-02 09:02:49,2024-06-06 15:25:11,695718,MILLON S.A.S
7 - Mobile,Mobile M2M,4.9,1.0,4.9,,2020-10-26 15:30:31,2024-05-28 14:17:26,695718,MILLON S.A.S
8 - Various,Remise commerciale ,-10.0,1.0,-10.0,,2020-09-14 15:05:59,2024-05-28 14:17:26,695718,MILLON S.A.S
8 - Various,Remise commerciale ,-10.0,1.0,-10.0,,2020-09-14 15:05:59,2024-05-28 14:17:26,695718,MILLON S.A.S
1 - Licenses and options,Licence utilisateur illimité F/M France - 4 communications simultanées,15.0,1.0,15.0,,2024-11-07 15:31:05,2024-11-07 15:31:05,1601199,MR ABRAHAM THIBAULT
1 - Licenses and options,Remise abonnement,-3.0,1.0,-3.0,,2024-11-07 15:31:05,2024-11-07 15:31:05,1601199,MR ABRAHAM THIBAULT
7 - Mobile,Avantage client,-1.25,1.0,-1.25,,2024-11-12 10:09:48,2024-11-12 10:09:48,1602166,Mr GHESQUIER VINCENT
7 - Mobile,Business Smartphone 20 Go,25.0,1.0,25.0,,2024-11-12 10:09:48,2024-11-12 10:09:48,1602166,Mr GHESQUIER VINCENT
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2024-06-17 11:11:53,2024-06-17 11:11:53,1535315,MULTITUDE
1 - Licenses and options,Licences Office enterprise 365,15.5,6.0,93.0,,2023-03-29 15:55:42,2024-03-20 14:36:26,414220,NEW LOG
1 - Licenses and options,mail O365,5.1,9.0,45.9,,2019-04-05 10:17:46,2024-03-20 14:36:26,414220,NEW LOG
1 - Licenses and options,Licence SERVEUR Home,49.0,6.0,294.0,,2020-01-30 11:57:03,2024-03-20 14:36:26,414220,NEW LOG
2 - Telephone lines,Ligne Analogique,19.0,1.0,19.0,NDI : 03.20.87.51.81,2018-07-20 10:06:05,2024-03-20 14:36:26,414220,NEW LOG
3 - Access links,Abonnement Fibre dédiée,240.0,1.0,240.0,,2018-09-24 16:13:06,2024-03-21 13:34:48,414220,NEW LOG
3 - Access links,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2021-10-01 18:56:16,2024-04-16 15:09:15,414220,NEW LOG
6 - Hardware,Routeur FTTO - Multi Vlan Gbps,10.0,1.0,10.0,,2018-09-24 16:13:06,2024-03-21 13:34:48,414220,NEW LOG
7 - Mobile,Abonnement Routeur 4G - Entrepot 2,21.0,1.0,21.0,,2019-05-29 11:14:31,2024-03-20 14:36:26,414220,NEW LOG
7 - Mobile,Business Smartphone Data +,40.0,1.0,40.0,,2019-11-22 09:38:24,2024-03-20 14:36:26,414220,NEW LOG
1 - Licenses and options,Cloud Firewall Standard,34.0,1.0,34.0,,2024-06-27 11:38:17,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Hébergement Coeur de système Standard Téléphonique,25.0,1.0,25.0,,2024-09-02 11:34:17,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Licence utilisateur illimité F/M - 4 communications simultanées,15.0,8.0,120.0,,2024-09-02 11:34:17,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Compte Mail Exchange,5.2,11.0,57.2,,2019-11-22 09:49:04,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Compte Microsoft 365,14.5,9.0,130.5,,2019-11-22 09:49:04,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Licence SUNBREN Premium,0.0,10.0,0.0,Victor Prieur,2020-06-30 20:43:32,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Pack Boost - STOCKAGE 10Go supplémentaire,0.0,5.0,0.0,,2023-04-13 15:14:01,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Pack boost config SUNBREN,0.0,1.0,0.0, CPU + RAM + mémoire SUNBREN,2019-10-30 15:08:45,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Sauvegarde,0.0,1.0,0.0,,2024-09-02 11:27:06,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Serveur Hébergé - Sunbren,770.0,1.0,770.0,,2024-09-02 11:25:21,2025-03-07 11:05:38,314731,NORD MED
3 - Access links,Accès Internet Mobile - 4G - Configuration VRRP,19.0,1.0,19.0,,2024-03-11 14:13:14,2025-03-07 11:05:38,314731,NORD MED
3 - Access links,Accès Internet - Fibre Access - 100 / 2 Mbps,179.0,1.0,179.0,,2020-12-10 16:51:11,2025-03-07 11:05:38,314731,NORD MED
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,10.0,5.0,,2024-09-02 11:34:17,2025-03-07 11:05:38,314731,NORD MED
6 - Hardware,Matériel et Routeur,20.0,1.0,20.0,,2024-09-02 11:34:17,2025-03-07 11:05:38,314731,NORD MED
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2019-10-30 15:46:55,2025-03-07 11:05:38,314731,NORD MED
7 - Mobile,Business Smartphone 5 Go,18.0,2.0,36.0,,2019-12-30 16:52:24,2025-03-07 11:05:38,314731,NORD MED
7 - Mobile,Business Smartphone 50 Go,34.0,3.0,102.0,,2019-10-30 15:46:55,2025-03-07 11:05:38,314731,NORD MED
8 - Various,Remise client,-5.0,1.0,-5.0,,2022-06-30 09:22:16,2025-03-07 11:05:38,314731,NORD MED
1 - Licenses and options,Accès 15 Canaux voix - Fixe (Boulevard liberté),180.0,1.0,180.0,,2022-05-31 11:00:26,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
1 - Licenses and options,Bloc d'adresses IP supplémentaire /32,12.0,1.0,12.0,,2023-10-03 14:28:00,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
3 - Access links,Lien Data - SDSL (Palais),170.0,1.0,170.0,,2022-06-21 11:43:09,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
3 - Access links,Lien Data FTTO Fibre dédiée 100 Mbps (Palais),399.0,1.0,399.0,,2022-05-31 10:47:59,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,1.0,35.0,35.0,,2021-07-27 10:26:15,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
6 - Hardware,Location Patton 15C,30.0,1.0,30.0,,2021-07-26 17:06:55,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
7 - Mobile,Accès Internet mobile 5 Go,14.0,1.0,14.0,,2023-09-11 16:04:54,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
7 - Mobile,Business Smartphone 5 Go,18.0,22.0,396.0,,2021-06-17 15:23:29,2025-05-19 14:43:58,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
7 - Mobile,Business Voix et SMS,9.0,3.0,27.0,,2021-06-17 15:23:29,2025-04-24 10:00:18,831966,OFFICE DE TOURISME DE LA METROPOLE EUROPEENNE DE LILLE
7 - Mobile,Business Smartphone 50 Go,32.3,5.0,161.5,,2023-05-25 09:15:57,2025-04-03 08:47:12,367820,OSMOSE
7 - Mobile,Business Smartphone 20 Go,22.8,13.0,296.4,,2018-09-14 15:43:36,2025-04-03 08:47:12,367820,OSMOSE
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,15.0,1.0,15.0,,2023-07-04 15:48:22,2024-04-16 15:30:03,1257011,P2L Ingenierie
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,12.5,1.0,12.5,,2023-07-04 15:48:22,2024-04-16 15:30:03,1257011,P2L Ingenierie
3 - Access links,Fibre Optique FTTH (partagée avec METOD),29.5,1.0,29.5,,2023-07-04 15:48:22,2023-12-21 10:21:21,1257011,P2L Ingenierie
7 - Mobile,Business Smartphone 1 Go,12.0,2.0,24.0,,2024-09-19 09:40:19,2024-12-12 16:12:09,1257011,P2L Ingenierie
7 - Mobile,Business Smartphone 50 Go,29.0,2.0,58.0,,2023-06-19 16:25:30,2025-04-22 08:44:06,1257011,P2L Ingenierie
7 - Mobile,Remise mobile,-1.5,4.0,-6.0,,2023-06-19 16:25:31,2023-12-21 10:21:21,1257011,P2L Ingenierie
7 - Mobile,Business Smartphone 20 Go,26.0,1.0,26.0,,2023-04-03 15:18:40,2024-04-16 15:30:54,1232068,PEAN COUSIN Laurence
1 - Licenses and options,Application Fax 2 Mail,9.0,1.0,9.0,,2024-04-02 12:25:19,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
1 - Licenses and options,Application Softphone Doko,0.0,1.0,0.0,,2024-04-02 12:25:19,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2024-04-02 12:25:19,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,15.0,3.0,45.0,,2024-04-02 12:25:19,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 200 Mbps Max,59.0,1.0,59.0,,2018-11-13 14:36:37,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.8,6.0,4.8,,2024-04-02 12:25:19,2024-12-23 11:35:26,444076,PHARMACIE DU CENTRE CROIX
7 - Mobile,Business Smartphone 50 Go,30.0,2.0,60.0,,2024-03-11 10:13:19,2024-08-27 10:49:15,1382979,PIC TRANSACTIONS ET ASSOCIES
7 - Mobile,Remis Parc supérieur à 10 lignes -5% sur les abonnements,-3.0,1.0,-3.0,,2024-01-08 16:01:36,2024-08-27 10:49:15,1382979,PIC TRANSACTIONS ET ASSOCIES
1 - Licenses and options,Hebergement coeur de système,45.0,1.0,45.0,,2023-08-29 16:46:03,2023-08-29 16:46:03,1269751,PLANCKAERT ET FILS
1 - Licenses and options,Site Roubaix - Licence utilisateur,15.0,1.0,15.0,,2023-08-29 16:46:03,2023-08-29 16:46:03,1269751,PLANCKAERT ET FILS
1 - Licenses and options,Site Tourcoing - Licence utilisateur,15.0,5.0,75.0,,2023-08-29 16:46:03,2023-08-29 16:46:03,1269751,PLANCKAERT ET FILS
3 - Access links,Site Roubaix - Fibre Mutualisée FTTH 1Gbps - Bouygues,55.0,1.0,55.0,,2023-07-25 15:47:30,2023-08-29 16:49:53,1269751,PLANCKAERT ET FILS
3 - Access links,Site Roubaix - Lien 4G - Back-up - VRRP,15.0,1.0,15.0,,2023-07-25 15:47:30,2023-07-25 15:47:30,1269751,PLANCKAERT ET FILS
3 - Access links,Site Tourcoing - Fibre Mutualisée FTTH 1Gbps - Orange,59.0,1.0,59.0,,2023-07-25 13:27:49,2024-07-01 15:31:54,1269751,PLANCKAERT ET FILS
3 - Access links,Site Tourcoing - Lien 4G - Back-up - VRRP,15.0,1.0,15.0,,2023-07-25 13:27:49,2023-07-25 13:27:49,1269751,PLANCKAERT ET FILS
6 - Hardware,Site Roubaix - Routeur Internet,5.0,1.0,5.0,,2023-07-25 15:47:30,2023-07-25 15:47:30,1269751,PLANCKAERT ET FILS
6 - Hardware,Site Tourcoing - Routeur Internet,6.0,2.0,12.0,,2023-07-25 13:27:49,2024-09-09 15:56:10,1269751,PLANCKAERT ET FILS
1 - Licenses and options,Remise N'co Services,-10.0,1.0,-10.0,,2024-01-18 16:13:37,2024-01-18 16:13:37,333438,PLOUVIER GUY
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,12.5,5.0,62.5,,2024-01-18 16:12:32,2024-04-16 15:33:34,333438,PLOUVIER GUY
2 - Telephone lines,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2019-07-08 14:11:32,2024-04-16 15:33:34,333438,PLOUVIER GUY
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.55,5.0,2.75,,2019-07-08 14:11:32,2024-04-16 15:33:34,333438,PLOUVIER GUY
1 - Licenses and options,Licence Office 365 SPLA,16.0,2.0,32.0,,2022-03-22 17:18:16,2022-03-24 16:01:13,1029125,POMPES FUNEBRES ELIEZER-VANEROT
1 - Licenses and options,Licence SUNBREN Premium,49.0,2.0,98.0,,2022-03-22 17:18:16,2022-03-24 16:01:13,1029125,POMPES FUNEBRES ELIEZER-VANEROT
2 - Telephone lines,Hébergement Coeur de système - Téléphonie IP,59.0,1.0,59.0,,2018-11-08 14:46:49,2024-04-16 15:36:20,447936,POMPES FUNEBRES JOLY
3 - Access links,Accès Internet - VDSL,45.0,1.0,45.0,,2018-11-27 10:45:39,2024-04-16 15:36:20,447936,POMPES FUNEBRES JOLY
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,15.0,1.0,15.0,,2018-11-27 10:45:39,2024-04-16 15:36:20,447936,POMPES FUNEBRES JOLY
7 - Mobile,Forfait Business Smartphone 1 Go - Orange,12.0,6.0,72.0,,2025-03-06 14:53:59,2025-05-15 10:17:37,1641929,PPARCHI
1 - Licenses and options,Application Softphone Doko,0.0,2.0,0.0,,2024-12-06 14:47:19,2024-12-06 14:47:19,424508,RAYMOND MANIEZ
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2019-11-27 10:08:37,2024-12-06 14:47:19,424508,RAYMOND MANIEZ
1 - Licenses and options,Licence utilisateur -Illimité F/M France et 70 destinations,15.0,3.0,45.0,,2019-11-27 10:08:37,2024-12-06 14:47:19,424508,RAYMOND MANIEZ
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 200 Mbps Max,54.0,1.0,54.0,,2024-12-12 11:22:39,2024-12-12 11:22:39,424508,RAYMOND MANIEZ
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.8,2.0,1.6,,2024-12-06 14:47:19,2024-12-06 14:47:19,424508,RAYMOND MANIEZ
6 - Hardware,Routeur Internet - Supervision,5.0,1.0,5.0,,2024-12-12 11:22:39,2024-12-12 11:22:39,424508,RAYMOND MANIEZ
1 - Licenses and options,Hebergement coeur de sy,25.0,1.0,25.0,,2024-12-01 08:31:16,2024-12-01 08:32:10,626682,REANT ENTREPRISE ARTISTIQUE
1 - Licenses and options,Licence utilisateur illimitée fixe et mobile,15.0,2.0,30.0,,2024-12-01 08:31:16,2024-12-01 08:31:16,626682,REANT ENTREPRISE ARTISTIQUE
6 - Hardware,Poste T54 standard,5.0,1.0,5.0,,2024-12-01 08:31:16,2024-12-01 08:31:16,626682,REANT ENTREPRISE ARTISTIQUE
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2019-11-29 11:27:29,2024-12-03 07:00:54,626682,REANT ENTREPRISE ARTISTIQUE
7 - Mobile,Business Smartphone 50 Go,15.0,1.0,15.0,,2021-01-19 15:09:38,2024-08-19 10:27:44,804188,REPNOR
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,45.0,1.0,45.0,,2019-12-03 14:07:42,2024-04-16 15:42:15,623268,RIBEIRO AUTOMOBILES
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,9.0,3.0,27.0,,2019-12-03 14:07:42,2024-04-16 15:42:15,623268,RIBEIRO AUTOMOBILES
1 - Licenses and options,Application Softphone Doko,5.0,1.0,5.0,,2022-10-21 15:45:35,2024-04-16 15:44:57,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Fair-use 5000 minutes,30.0,1.0,30.0,,2024-02-19 09:33:06,2024-02-19 09:33:06,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,65.0,1.0,65.0,,2022-10-21 15:43:24,2024-04-16 15:44:57,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,12.0,8.0,96.0,,2022-10-21 15:43:24,2024-04-16 15:44:57,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Envoi de Mail personnalisable (interne) - Demande de rappel,25.0,1.0,25.0,,2022-10-21 15:58:34,2023-12-11 11:07:59,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Hébergement - Package Contact Expérience,89.0,1.0,89.0,,2022-10-21 15:47:20,2023-12-11 11:07:59,1137558,S.E.L.A.R.L. LES ALIZES
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,10.0,5.0,,2022-10-21 15:44:46,2024-04-16 15:44:57,1137558,S.E.L.A.R.L. LES ALIZES
8 - Various,Remise Application Softphone Doko,-5.0,1.0,-5.0,,2022-10-21 15:47:20,2023-12-11 11:07:59,1137558,S.E.L.A.R.L. LES ALIZES
8 - Various,Remise Package Contact Expérience,-30.0,1.0,-30.0,,2022-10-21 15:47:20,2023-12-11 11:07:59,1137558,S.E.L.A.R.L. LES ALIZES
1 - Licenses and options,Abonnement Detoxio 25-50 IP,50.0,1.0,50.0,,2023-07-06 10:31:39,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Abonnement équipements protégés,1.25,30.0,37.5,,2023-07-06 10:31:39,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Appliance Detoxio,14.0,1.0,14.0,,2023-07-06 10:31:39,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Licence Cleaner 25-50 IP,0.0,1.0,0.0,,2023-07-06 10:33:42,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,40.0,1.0,40.0,,2019-09-27 17:29:04,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,18.0,10.0,180.0,,2019-09-27 17:29:04,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,79.0,1.0,79.0,,2020-09-17 14:25:42,2025-03-06 16:20:34,562342,S.O.C.O.F.R.I
1 - Licenses and options,Avantage Multi-offre -7.50 %,-1.94,1.0,-1.94,,2024-11-28 16:22:03,2024-11-28 16:22:03,1329322,S2A
1 - Licenses and options,Licence Téléphonie Hébergée,12.0,2.0,24.0,,2024-11-28 16:22:03,2024-11-28 16:22:03,1329322,S2A
4 - Numbers and portabilities,Sélection Directe à l'arrivée (SDA),0.6,3.0,1.8,,2024-11-28 16:22:03,2024-11-28 16:30:56,1329322,S2A
7 - Mobile,Business Smartphone 20 Go,25.0,4.0,100.0,,2024-01-08 14:21:06,2025-02-17 14:42:22,1329322,S2A
7 - Mobile,Remise Parc supérieur à 10 lignes -5% sur les abonnements,1.25,4.0,5.0,,2024-01-08 14:21:06,2025-02-17 14:45:34,1329322,S2A
7 - Mobile,06 02 09 46 49 - Business Smartphone 20 Go + 07 00 00 70 63 15 90 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:43:28,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 03 99 01 48 - Business Smartphone 20 Go + 07 00 00 70 63 15 40 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:01:29,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 07 03 90 19 - Business Smartphone 20 Go + 07 00 00 70 63 15 41 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:01:29,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 07 65 37 50 - Business Smartphone 20 Go + 07 00 00 70 63 15 44 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:01:29,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 08 91 90 60 - Business Smartphone 20 Go,18.0,1.0,18.0,,2024-08-22 15:16:22,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 09 61 54 66 - Business Smartphone 50 Go,22.0,1.0,22.0,,2024-10-03 15:01:29,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 10 84 34 85 - Business Smartphone 20 Go + 07 00 00 70 63 15 54 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:01:29,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 11 42 73 97 - Business Smartphone 20 Go + 07 00 00 70 63 15 56 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:04:25,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 11 61 03 17 - Business Smartphone 20 Go + 07 00 00 70 63 15 57 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:05:04,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 11 61 03 25 - Business Smartphone 20 Go,18.0,1.0,18.0,,2024-10-03 15:27:32,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 12 72 06 43 - Business Smartphone 20 Go,18.0,1.0,18.0,,2024-08-22 15:16:22,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 14 11 45 24 - Business Smartphone 20 Go,18.0,1.0,18.0,,2024-10-03 15:27:32,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 14 26 18 50 - Business Smartphone 20 Go,18.0,1.0,18.0,,2024-10-03 15:30:26,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 15 43 49 44 - Business Smartphone 20 Go + 07 00 00 70 63 15 58 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:08:44,2024-12-21 07:50:24,971584,SADAPS CORPORATION
7 - Mobile,06 16 70 38 55 - Business Smartphone 20 Go + 07 00 00 70 63 15 70 - Accès Internet mobile 5 Go,28.5,1.0,28.5,,2024-10-03 15:30:26,2024-12-21 07:50:24,971584,SADAPS CORPORATION
